Date,Open,High,Low,Close*,Adj Close**,Volume,Daily_Return,Log_Return,MA_20,Volatility_20,Intraday_Range,DayOfWeek,Month,Quarter,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Percent,Bollinger_Width,OBV,ADX,Anomaly
2020-06-15,25270.39,25891.58,24843.18,25763.16,25763.16,461230000,-0.020038813266499256,-0.020242313475811815,25879.7575,0.015072585311552743,1048.4000000000015,0,6,2,44.62897250856776,-177.55367517459308,-260.4910899612027,82.93741478660962,26471.521039926978,25287.99396007302,0.4014830315379116,4.573176853971513,-18779860000,30.579867666719853,1.0
2020-06-12,25659.42,25965.55,25078.41,25605.54,25605.54,514440000,-0.006118038315175545,-0.006136830197096022,25855.7445,0.014423345487359381,887.1399999999994,4,6,2,42.76324203751157,-192.38166044271202,-246.8692040575046,54.48754361479257,26451.08132534418,25260.40767465582,0.2898630746927592,4.605064266040998,-19294300000,30.76830930930808,1.0
2020-06-11,26282.51,26294.08,25082.72,25128.17,25128.17,647780000,-0.018643231113267045,-0.01881920674825174,25808.388,0.014961539892636757,1211.3600000000006,3,6,2,37.63204888245557,-239.88744194402898,-245.47285163480947,5.585409690780494,26472.983659281523,25143.792340718475,-0.011753267193594034,5.150229911930367,-19942080000,30.069534664140427,1.0
2020-06-10,27251.89,27355.22,26938.05,26989.99,26989.99,448930000,0.07409294031360036,0.071476528947439,25872.583,0.02231413388833524,417.1700000000019,2,6,2,58.53145002125684,-125.85205774199494,-221.5486928562466,95.69663511425165,26710.644500938863,25034.521499061135,1.1666616941287684,6.478375204662511,-19493150000,28.514767874078114,1.0
2020-06-09,27447.37,27447.37,27151.06,27272.3,27272.3,381430000,0.010459803801335044,0.010405478546190911,25932.834,0.022232038823079267,296.3099999999977,1,6,2,60.68288047430398,-12.553428435650858,-179.74963997212745,167.1962115364766,26968.25009945372,24897.41790054628,1.1468249821046321,7.985367888860274,-19111720000,27.2160575991576,1.0
2020-06-08,27232.93,27580.21,27232.48,27572.44,27572.44,430200000,0.011005305749790084,0.010945188046116548,26016.947,0.02219703599584965,347.72999999999956,0,6,2,62.887391339486705,100.29915496317335,-123.7398809850673,224.03903594824067,27274.358709121574,24759.535290878426,1.118529710164169,9.66609732588204,-18681520000,26.22292305029079,1.0
2020-06-05,26836.8,27338.3,26836.8,27110.98,27110.98,542310000,-0.01673627723915616,-0.016877911234841936,26058.144500000002,0.02244525728407059,501.5,4,6,2,57.545030228908836,150.76178691423775,-68.83954740520629,219.60133431944405,27399.445340919396,24716.84365908061,0.8924680682665986,10.294676514050288,-19223830000,24.521161427412554,1.0
2020-06-04,26226.49,26384.1,26082.31,26281.82,26281.82,372190000,-0.030583918397638188,-0.03106136647557305,26080.8675,0.02321476479120802,301.78999999999724,3,6,2,49.42102212266483,122.43613631277549,-30.584410661609933,153.0205469743854,27421.157190965016,24740.577809034985,0.574966069408216,10.277953300173127,-19596020000,23.806111907687672,1.0
2020-06-03,25906.88,26337.75,25906.88,26269.89,26269.89,398790000,-0.0004539259457678746,-0.00045402900133757317,26107.6135,0.023191979415130005,430.869999999999,2,6,2,49.31314929858401,97.89671049894969,-4.888186429498006,102.7848969284477,27440.554588961968,24774.67241103803,0.5608715949053582,10.211129324110521,-19994810000,23.384598687139754,1.0
2020-06-02,25582.52,25743.13,25523.74,25742.65,25742.65,352610000,-0.020070125912213466,-0.02027426693112657,26104.102,0.023670470672546923,219.38999999999942,1,6,2,44.67236036883406,35.49600126590667,3.188651109582929,32.30735015632374,27440.495927020067,24767.70807297993,0.3647659224230485,10.23895728740309,-20347420000,23.494046513280146,1.0
2020-06-01,25342.99,25508.83,25220.66,25475.02,25475.02,338310000,-0.010396365564539822,-0.010450785279782287,26098.063,0.023712297228892842,288.1700000000019,0,6,2,42.48664961595295,-35.14735783424112,-4.478550679181881,-30.66880715505924,27444.642926330445,24751.48307366955,0.2686572524150695,10.319385973820717,-20685730000,23.959437981032462,1.0
2020-05-29,25324.15,25482.8,25031.67,25383.11,25383.11,527620000,-0.003607848001689451,-0.0036143719817034697,26116.441,0.023128000570464855,451.130000000001,4,5,2,41.73150438307871,-97.42603111402059,-23.068046766149624,-74.35798434787097,27412.50858074883,24820.37341925117,0.21709384182871805,9.925300164358763,-21213350000,24.60937592333857,1.0
2020-05-28,25697.36,25758.79,25358.73,25400.64,25400.64,377800000,0.0006906167132396668,0.0006903783472574042,26099.193,0.022156242991480134,400.0600000000013,3,5,2,41.943454190533785,-143.71119073647787,-47.196675560215276,-96.51451517626259,27423.417605086353,24774.968394913645,0.23624074144338736,10.14762874151974,-20835550000,24.60349415009117,1.0
2020-05-27,25298.63,25551.56,25009.87,25548.27,25548.27,411230000,0.005812058278846566,0.005795233427993523,26104.3095,0.02203557539725081,541.6900000000023,2,5,2,43.79754869162272,-166.56000593087083,-71.06934163434639,-95.49066429652444,27419.156040251415,24789.462959748584,0.2885534611918753,10.073789082614239,-20424320000,25.030793400854712,1.0
2020-05-26,24781.84,25176.42,24781.84,24995.11,24995.11,424380000,-0.021651563882799096,-0.021889398249416884,26046.26,0.021563903289783165,394.5799999999981,1,5,2,38.797795625730544,-226.69010323780458,-102.19349395503804,-124.49660928276654,27446.57093032657,24645.94906967343,0.1246726433268444,10.752491377468935,-20848700000,25.692761997560584,1.0
2020-05-22,24461.98,24481.64,24294.07,24465.16,24465.16,255660000,-0.021202147139980587,-0.0214301410612866,25968.27,0.02198070287889268,187.5699999999997,4,5,2,34.70972208694532,-313.49242901118123,-144.45328096626668,-169.03914804491455,27529.175392774334,24407.364607225667,0.01851341953262397,12.021635578914832,-21104360000,26.822239895123595,1.0
2020-05-21,24564.27,24718.46,24370.88,24474.12,24474.12,346770000,0.00036623508695621254,0.0003661680392564009,25898.403,0.021979792295085093,347.5799999999981,3,5,2,34.83474383069165,-377.2126280756638,-191.0051503881461,-186.20747768751772,27590.00651847468,24206.799481525315,0.07901394019200388,13.063380923330936,-20757590000,27.322768297718397,1.0
2020-05-20,24455.94,24649.48,24455.94,24575.9,24575.9,366510000,0.004158678636862145,0.004150055232570796,25823.193,0.02189772988257068,193.54000000000087,2,5,2,36.326288688035966,-414.71793927347244,-235.74770816521138,-178.97023110826106,27607.03614454939,24039.349855450608,0.15039162669342465,13.815821649548852,-20391080000,27.78754467155643,1.0
2020-05-19,24577.48,24599.5,24202.96,24206.86,24206.86,374100000,-0.015016337143298975,-0.015130223879879489,25727.555500000002,0.02204004732750662,396.5400000000009,1,5,2,33.34599179769431,-468.81540030567703,-282.3612465933045,-186.45415371237254,27638.16904138685,23816.941958613155,0.1020400078144054,14.852662868703922,-20765180000,28.516752904558764,1.0
2020-05-18,24059.98,24708.54,24059.98,24597.37,24597.37,484190000,0.016132203846347615,0.016003462587181994,25642.925,0.022373877271952402,648.5600000000013,0,5,2,39.04490345181695,-474.70503045562873,-320.83000336576936,-153.87502708985937,27595.870060069974,23689.979939930025,0.23231325822280488,15.231843169763003,-20280990000,29.357356549236897,1.0
2020-05-15,23454.83,23730.08,23354.15,23685.42,23685.42,491510000,-0.03707510193162933,-0.03777985769313542,25539.038,0.023355861597367654,375.9300000000003,4,5,2,32.13505852935218,-546.6578172630761,-365.9955661452307,-180.66225111784541,27668.427172165488,23409.648827834513,0.06475358656140787,16.67556289446366,-20772500000,30.837638853531164,1.0
2020-05-14,23049.06,23630.86,22789.62,23625.34,23625.34,472700000,-0.002536581576345176,-0.0025398041500928636,25440.028,0.023352027753675494,841.2400000000016,3,5,2,31.736577530165675,-601.5940711177645,-413.1152671397375,-188.47880397802703,27726.21474433554,23153.841255664458,0.10311903555205396,17.973146447288034,-21245200000,32.65363342677927,1.0
2020-05-13,23702.16,23708.9,23067.64,23247.97,23247.97,469950000,-0.015973103455865556,-0.016102048417132,25346.018,0.02326996538739044,641.260000000002,2,5,2,29.28056746187123,-667.8831125011493,-464.0688362120199,-203.8142762891294,27822.48138196539,22869.55461803461,0.07640237782661462,19.54124219406291,-21715150000,34.137914548574614,1.0
2020-05-12,24292.84,24382.09,23761.58,23764.78,23764.78,359480000,0.0222303280673537,0.021986836318442764,25184.7575,0.01586426723533126,620.5099999999984,1,5,2,36.52524867858737,-670.9807590265846,-505.45122077493284,-165.52953825165173,27631.875196790723,22737.639803209277,0.2098673468255669,19.433323483783578,-21355670000,33.93880213505589,1.0
2020-05-11,24256.45,24366.21,24070.22,24221.99,24221.99,352400000,0.019238974650722662,0.019056245538997596,25032.242000000002,0.016460409543911588,295.98999999999796,0,5,2,42.16950725229976,-629.2885930960692,-530.2186952391602,-99.06989785690905,27314.600128106806,22749.8838718932,0.3224967436043665,18.235347262197315,-21003270000,33.7539120367885,1.0
2020-05-08,24107.82,24349.9,24107.05,24331.32,24331.32,335760000,0.004513667126441634,0.0045035110801847555,24870.186,0.01617343153651297,242.85000000000218,4,5,2,43.46411557485578,-580.7309292690697,-540.3211420451421,-40.40978722392765,26848.02502038742,22892.346979612583,0.36377404974686744,15.905301394910506,-20667510000,33.58222837411164,1.0
2020-05-07,23837.21,24094.62,23834.39,23875.89,23875.89,369890000,-0.018717850079650433,-0.018895246172217404,24708.4315,0.016247865398744638,260.22999999999956,3,5,2,39.497516873071305,-572.3997575610883,-546.7368651483314,-25.662892412756946,26440.679309789903,22976.183690210095,0.25969330274374125,14.02151172396276,-21037400000,33.755596311865666,1.0
2020-05-06,23978.88,24054.59,23661.14,23664.64,23664.64,377450000,-0.008847837714112461,-0.008887212255311314,24577.572500000002,0.015226346733917644,393.4500000000007,2,5,2,37.77542414102002,-576.2012639715176,-552.6297449129687,-23.571519058548915,26206.98221756824,22948.162782431766,0.219857906161723,13.259321827395576,-21414850000,34.11942768457296,1.0
2020-05-05,23958.88,24169.72,23868.91,23883.09,23883.09,369710000,0.009231072181955957,0.009188726234652918,24458.232500000002,0.01553347482856991,300.8100000000013,1,5,2,40.65678610179412,-555.1870451879913,-553.1412049679733,-2.0458402200180217,25914.83174814813,23001.633251851872,0.30257352846666025,11.910911781120157,-21045140000,34.151978181410584,1.0
2020-05-04,23581.55,23769.56,23361.16,23749.76,23749.76,355360000,-0.0055826109603070995,-0.005598251971824458,24358.588,0.015107821046964055,408.40000000000146,0,5,2,39.455882497245995,-543.0320071645656,-551.1193654072918,8.087358242726168,25719.619321452454,22997.556678547546,0.276335786545207,11.174960728039359,-21400500000,34.778279844618474,1.0
2020-05-01,24120.78,24120.78,23645.3,23723.69,23723.69,418160000,-0.0010976953030261694,-0.0010982982117624203,24271.021500000003,0.015040686745063973,475.47999999999956,4,5,2,39.21199369378135,-529.4000884035959,-546.7755100065526,17.37542160295675,25556.739082613512,22985.303917386493,0.28714940691429697,10.594672190566925,-21818660000,34.4740251815913,1.0
2020-04-30,24585.57,24585.57,24186.9,24345.72,24345.72,487840000,0.026219782841539585,0.025881937104033314,24219.152,0.01643778584814292,398.66999999999825,3,4,2,47.54367990798522,-463.06613395094246,-530.0336347954305,66.96750084448809,25400.708485714702,23037.595514285294,0.553559860036418,9.75720773142432,-21330820000,33.16549499433673,1.0
2020-04-29,24490.37,24764.77,24453.99,24633.86,24633.86,455290000,0.01183534518592988,0.011765855242360039,24180.813000000002,0.01671870586376553,310.77999999999884,2,4,2,50.9007960098677,-382.8324530099635,-500.59339843833715,117.76094542837365,25251.051281633794,23110.57471836621,0.7116570710348686,8.851962765964833,-20875530000,31.587875227055186,1.0
2020-04-28,24357.17,24512.24,24031.2,24101.55,24101.55,400250000,-0.021608874938803813,-0.021845765519901927,24108.477,0.017213335904875855,481.0400000000009,1,4,2,45.151831024419515,-358.0720197597948,-472.08912270262874,114.01710294283396,24975.511478642216,23241.44252135778,0.4960053491697081,7.192776869664703,-21275780000,30.757673639606715,1.0
2020-04-27,23866.15,24207.65,23840.61,24133.78,24133.78,389390000,0.0013372583920951975,0.0013363650584148695,24065.4105,0.016644223626354846,367.0400000000009,0,4,2,45.55280937889254,-332.0211729710936,-444.07553275632176,112.05435978522814,24831.722659951378,23299.098340048626,0.5446094317518955,6.368577506304129,-20886390000,30.251286844715544,1.0
2020-04-24,23628.24,23826.0,23417.68,23775.27,23775.27,376020000,-0.01485511179765453,-0.014966554005730735,24030.916,0.016308317939172295,408.3199999999997,4,4,2,41.88471880091824,-336.42633662130174,-422.5456935293178,86.11935690801607,24784.14319930066,23277.688800699343,0.3302995429285095,6.268818045060437,-21262410000,30.32392202060196,1.0
2020-04-23,23543.09,23885.36,23483.35,23515.26,23515.26,389290000,-0.010936153406459814,-0.010996392725688206,23982.972999999998,0.016442726126616767,402.01000000000204,3,4,2,39.40635739500578,-356.7852957589712,-409.3936139752485,52.608318216277326,24739.31376560388,23226.632234396115,0.19080537419759155,6.307314490191716,-21651700000,30.252355045484595,1.0
2020-04-22,23437.34,23613.1,23339.6,23475.82,23475.82,352880000,-0.001677208757207005,-0.0016786168464746503,23927.968999999997,0.01638182584201347,273.5,2,4,2,39.029107444692386,-371.8163287499192,-401.8781569301827,30.06182818026349,24663.549003307737,23192.388996692258,0.19265817588380305,6.148286160916871,-22004580000,30.37383429975117,1.0
2020-04-21,23365.25,23365.25,22941.88,23018.88,23018.88,485140000,-0.01946428282377355,-0.019656206496477233,23868.57,0.016594371317952775,423.369999999999,1,4,2,34.86467796661401,-415.8066101103541,-404.663847566217,-11.1427625441371,24691.186253468262,23045.953746531737,-0.01645587867829592,6.892882593873555,-22489720000,30.971927579030446,1.0
2020-04-20,24095.1,24108.69,23627.19,23650.44,23650.44,423410000,0.027436608557844577,0.027066970650833532,23821.2235,0.017429658921781783,481.5,0,4,2,43.791715223870376,-395.1525386963258,-402.76158579223875,7.609047095912956,24576.880159866847,23065.566840133153,0.38699662884590014,6.344398387990833,-22066310000,29.86873869249467,1.0
2020-04-17,23817.15,24264.21,23817.15,24242.49,24242.49,525950000,0.025033360901530965,0.024725159281728016,23849.076999999997,0.016314243498711682,447.0599999999977,4,4,2,50.623574088639884,-327.23835125004916,-387.6569388838008,60.418587633751656,24623.491806440412,23074.662193559583,0.7540066361904422,6.494295829062185,-21540360000,28.54454011296395,1.0
2020-04-16,23543.66,23598.08,23211.38,23537.68,23537.68,471050000,-0.029073333638582555,-0.02950433737252234,23844.694,0.017664952104590122,386.7000000000007,3,4,2,43.798652614826146,-326.5241775955583,-375.4303866261523,48.90620903059403,24625.093525221626,23064.294474778373,0.3032969074956766,6.545687063307472,-22011410000,28.15253086849688,1.0
2020-04-15,23600.72,23649.72,23233.32,23504.35,23504.35,437630000,-0.0014160274079688673,-0.0014170309222265945,23857.513,0.01726928020839572,416.40000000000146,2,4,2,43.49998925624077,-324.90237000192064,-365.32478330130596,40.42241329938531,24606.05626070986,23108.969739290136,0.2640998065595521,6.275115605804032,-22449040000,27.68308648684686,1.0
2020-04-14,23690.57,24040.58,23683.44,23949.76,23949.76,485910000,0.01895010923509899,0.01877279252686877,23866.762,0.017068346219145075,357.14000000000306,1,4,2,48.54919112162528,-284.39784986443556,-349.13939661393186,64.74154674949631,24615.064650733082,23118.459349266916,0.5554575076800073,6.270667556269957,-21963130000,26.473686706942676,1.0
2020-04-13,23698.93,23698.93,23095.35,23390.77,23390.77,394320000,-0.02334010862739322,-0.023616802824349435,23825.200999999997,0.01726573085201016,603.5800000000017,0,4,2,43.317239336802686,-294.01433294914386,-338.1143838809743,44.100050931830424,24582.25045718633,23068.151542813666,0.21307620930433394,6.355031021029632,-22357450000,26.154662844392586,1.0
2020-04-09,23690.66,24008.99,23504.09,23719.37,23719.37,566400000,0.014048276307278451,0.013950513806173837,23794.603499999997,0.017572417180927138,504.90000000000146,3,4,2,46.93732680048954,-271.9849184662344,-324.8884907980263,52.903572331791906,24515.982598866252,23073.224401133743,0.44785439436889835,6.06338406829309,-21791050000,25.27607344731757,1.0
2020-04-08,22893.47,23513.4,22682.99,23433.57,23433.57,472740000,-0.012049223904344819,-0.012122404240945815,23772.4875,0.017281920414099337,830.4099999999999,2,4,2,44.28801177675145,-274.42472286320117,-314.79573721106124,40.37101434786007,24509.494198114113,23035.480801885886,0.2700716283398528,6.20050129894159,-22263790000,25.445185425493076,1.0
2020-04-07,23537.44,23617.24,22634.45,22653.86,22653.86,594660000,-0.03327320591783489,-0.03383935283541576,23721.948500000002,0.018687023776279583,982.7900000000009,1,4,2,37.9883000932053,-335.40799157463334,-318.91818808377565,-16.489803490857696,24605.634751494854,22838.26224850515,-0.10433694549010668,7.450368181136987,-22858450000,25.407697444964636,1.0
2020-04-06,21693.63,22783.45,21693.63,22679.99,22679.99,610760000,0.0011534458145323612,0.0011527811069958135,23661.7935,0.01851771459426555,1089.8199999999997,0,4,2,38.30501996047838,-377.2801480684939,-330.5905800807193,-46.68956798777458,24650.918912433106,22672.668087566894,0.003701205297666567,8.360527805579117,-22247690000,26.296918117832554,1.0
2020-04-03,21285.93,21447.81,20863.09,21052.53,21052.53,450010000,-0.07175752722995044,-0.07446229501244553,23526.931999999997,0.02416414365538247,584.7200000000012,4,4,2,28.53098258210818,-535.6123487623372,-371.5949338170429,-164.01741494529432,25032.16359887568,22021.700401124315,-0.3219339807403156,12.79581714161185,-22697700000,27.747386935650717,1.0
2020-04-02,20819.46,21477.77,20735.02,21413.44,21413.44,529540000,0.017143307716459777,0.01699801934813849,23411.419499999996,0.024686651864875692,742.75,3,4,2,32.63603956839624,-624.7674080095057,-422.22942865553546,-202.5379793539703,25171.526474115133,21651.31252588486,-0.06757331496980377,15.036311438656142,-22168160000,29.181361754913627,1.0
2020-04-01,21227.38,21487.24,20784.43,20943.51,20943.51,506680000,-0.021945563160332915,-0.022189949106104775,23241.309,0.023834428048611883,702.8100000000013,2,4,2,30.20340836878846,-724.9856748497732,-482.7806778943831,-242.20499695539013,25247.738217955517,21234.879782044485,-0.07260903585260357,17.26606034071072,-22674840000,30.493740783994213,1.0
2020-03-31,22208.42,22480.37,21852.08,21917.16,21917.16,571210000,0.04648934204438526,0.045441078470197876,23105.474,0.0264129809198934,628.2899999999972,1,3,1,40.156346446672046,-717.5722294984153,-529.7389882151896,-187.83324128322568,25084.056339728482,21126.891660271514,0.19970569934353402,17.12652456061697,-22103630000,29.919082046494093,1.0
2020-03-30,21678.22,22378.09,21522.08,22327.48,22327.48,545540000,0.018721403685513893,0.01854831517701598,23016.770500000002,0.026656028096425536,856.0099999999984,0,3,1,43.79386573244053,-670.8544335166043,-557.9620772754726,-112.89235624113178,24967.65139966773,21065.889600332273,0.32333865175536813,16.95182127890382,-21558090000,29.7033867375938,1.0
2020-03-27,21898.47,22327.57,21469.27,21636.78,21636.78,588830000,-0.03093497340497009,-0.03142356243372313,22891.9205,0.027318041240052913,858.2999999999993,4,3,1,39.44721265264586,-681.7056824366482,-582.7107983077077,-98.9948841289405,24860.401870521004,20923.439129478997,0.18119065824133257,17.198044790702497,-22146920000,29.554237737404993,1.0
2020-03-26,21468.38,22595.06,21427.1,22552.17,22552.17,705180000,0.04230712703091677,0.04143664753206434,22830.765499999998,0.029169813709179825,1167.9600000000028,3,3,1,46.96068957505545,-609.4160833576316,-588.0518553176926,-21.364228039939007,24761.30531637473,20900.225683625264,0.42784518152980644,16.911739699439636,-21441740000,28.953456291062828,1.0
2020-03-25,21050.34,22019.93,20538.34,21200.55,21200.55,796320000,-0.05993303526888982,-0.06180416717982079,22715.030000000002,0.03187191997768028,1481.5900000000001,2,3,1,39.22196642522604,-653.6555589127311,-601.1725960367003,-52.4829628760308,24742.644147205796,20687.41585279421,0.1265364388764322,17.852621345477363,-22238060000,29.26072821856758,1.0
2020-03-24,19722.19,20737.7,19649.25,20704.91,20704.91,799340000,-0.023378638761730186,-0.02365625452572676,22576.4845,0.03213268645683824,1088.4500000000007,1,3,1,36.82545559765515,-720.4052841036209,-625.0191336500844,-95.38615045353652,24750.6040702463,20402.364929753698,0.06957875601387176,19.260036435223572,-23037400000,30.222928661326957,1.0
2020-03-23,19028.36,19121.01,18213.65,18591.93,18591.93,787970000,-0.10205212193629432,-0.10764325460977037,22355.137,0.03863481119575032,907.359999999997,0,3,1,28.75820528082967,-933.0491396337638,-686.6251348468204,-246.42400478694344,25124.073474481265,19586.200525518732,-0.17954014739630295,24.7722612881439,-23825370000,31.926343279349574,-1.0
2020-03-20,20253.15,20531.26,19094.27,19173.98,19173.98,872290000,0.03130659377482603,0.030826535972919292,22131.314000000002,0.038840758753497476,1436.989999999998,4,3,1,33.10548423917925,-1042.5860732869078,-757.8173225348379,-284.7687507520699,25157.039079673392,19105.588920326612,0.011301601743799138,27.343383946144268,-22953080000,31.602131010664614,1.0
2020-03-19,19830.01,20442.63,19177.13,20087.19,20087.19,780300000,0.04762756610781893,0.04652814688657039,21923.549,0.040208670597034764,1265.5,3,3,1,39.35795336452768,-1043.675624459178,-814.9889829197059,-228.68664153947202,24911.294444602725,18935.803555397273,0.19268482974054418,27.25603819530064,-22172780000,31.301076761171437,1.0
2020-03-18,20188.69,20489.33,18917.46,19898.92,19898.92,871360000,-0.009372639976024555,-0.009416839560742228,21741.610999999997,0.039920230515924554,1571.8700000000026,2,3,1,38.55780866450185,-1047.654211566125,-861.5220286489897,-186.1321829171353,24757.064173051134,18726.15782694886,0.19445869422414178,27.739004005279437,-23044140000,31.20650752291087,1.0
2020-03-17,20487.05,21379.35,19882.26,21237.38,21237.38,793060000,0.06726294693380352,0.0650973776985896,21628.2625,0.04329046973309889,1497.0900000000001,1,3,1,46.83314996080353,-932.0605209910391,-875.6297271173996,-56.43079387363946,24538.7549553936,18717.7700446064,0.4328494222213782,26.913788894448636,-22251080000,30.038666693829757,-1.0
2020-03-16,20917.53,21768.28,20116.46,20188.52,20188.52,770130000,-0.04938744798087147,-0.05064871057725548,21440.2005,0.044061175910574985,1651.8199999999997,0,3,1,42.05328177015369,-914.5436349736265,-883.4125086886451,-31.131126284981406,24208.990602966795,18671.410397033203,0.27396616329659546,25.82802435048866,-23021210000,28.528416723354034,-1.0
2020-03-13,21973.82,23189.76,21285.37,23185.62,23185.62,843080000,0.14845565697733165,0.13841813289127225,21429.943,0.05596303620793055,1904.3899999999994,4,3,1,55.902977000177565,-651.3125290058706,-836.9925127520902,185.6799837462196,24171.134591332473,18688.751408667526,0.8202397463846329,25.582817381571886,-22178130000,27.174792404914687,-1.0
2020-03-12,22184.71,22837.95,21154.46,21200.62,21200.62,908260000,-0.08561341038108972,-0.08950183238017512,21304.0055,0.05909166298913404,1683.4900000000016,3,3,1,47.76101806032037,-596.0025453672424,-788.7945192751207,192.7919739078783,23836.378484922785,18771.632515077214,0.4795872289320065,23.773679413693223,-23086390000,25.788349520323642,-1.0
2020-03-11,24604.63,24604.63,23328.32,23553.22,23553.22,663960000,0.11096845280939904,0.1052321149432665,21309.988,0.06437206336329658,1276.3100000000013,2,3,1,55.94971756152034,-358.2046659310872,-702.6765486063141,344.4718826752269,23862.938049454897,18757.037950545106,0.9393411458400789,23.960126579657345,-22422430000,25.778106486771463,-1.0
2020-03-10,24453.0,25020.99,23690.34,25018.16,25018.16,654860000,0.06219701594941163,0.060339419690797445,21428.202999999998,0.0651391565343699,1330.6500000000015,1,3,1,60.13974380887535,-50.95237103460022,-572.3317130919713,521.3793420573711,24403.192804344184,18453.21319565581,1.1033561854157985,27.76704891534009,-21767570000,26.017651664539056,-1.0
2020-03-09,24992.36,24992.36,23706.07,23851.02,23851.02,750430000,-0.04665171219626063,-0.04777497745196152,21486.7545,0.06623148893558835,1286.2900000000009,0,3,1,55.601939277063124,97.24783004993515,-438.41580446359,535.6636345135252,24600.829888902284,18372.679111097714,0.879609547736962,28.986000551198043,-22518000000,26.24008647246611,-1.0
2020-03-06,25457.21,25994.38,25226.62,25864.78,25864.78,599780000,0.08443077067563554,0.08105521400116455,21727.367000000002,0.06596525677776187,767.760000000002,4,3,1,61.06122622283841,372.8926846882496,-276.1541066332221,649.0467913214717,25369.01488242798,18085.719117572025,1.0680687883038107,33.521299496878534,-21918220000,27.03249776108384,-1.0
2020-03-05,26671.92,26671.92,25943.33,26121.28,26121.28,477370000,0.009916960438093758,0.009868110085107388,21962.759,0.06595759513363379,728.5899999999965,3,3,1,61.70711004620003,605.0658023144133,-99.91012484369503,704.9759271581083,26071.47485571263,17854.043144287367,1.0060609136815974,37.415297920563,-21440850000,28.116229512721983,1.0
2020-03-04,26383.68,27102.34,26286.31,27090.86,27090.86,457590000,0.03711839542319528,0.036446093823130146,22270.1265,0.06567841941092542,816.0299999999988,2,3,1,64.12922033871206,857.4178938754885,91.5554789001417,765.8624149753468,26912.90122328775,17627.351776712247,1.0191651315558803,41.69509071524809,-20983260000,29.33099193748289,-1.0
2020-03-03,26762.47,27084.59,25706.28,25917.41,25917.41,647080000,-0.043315346947273015,-0.04428145797290694,22470.139000000003,0.0664754058702959,1378.3100000000013,1,3,1,59.24502232026302,951.7499554247552,263.5943742050644,688.1555812196907,27372.27684449447,17568.001155505535,0.8516089417876719,43.63246568696764,-21630340000,29.751273864976987,-1.0
2020-03-02,25590.51,26706.17,25391.96,26703.32,26703.32,637200000,0.030323631875252888,0.02987295859339874,22688.931,0.0666015825573471,1314.2099999999991,0,3,1,61.367221563761134,1077.5043631294538,426.3763719899423,651.1279911395116,27925.281794882358,17452.580205117643,0.8833193341366073,46.157756792352686,-20993140000,29.771465985328604,1.0
2020-02-28,25270.83,25494.24,24681.01,25409.36,25409.36,915990000,-0.048456895996452864,-0.049670292164748345,22877.56,0.0672947601829661,813.2300000000032,4,2,1,56.180162353447024,1060.5287638880727,553.2068503695684,507.3219135185043,28219.44997377794,17535.670026222062,0.7369760527105575,46.69982265397131,-21909130000,28.9973227822024,-1.0
2020-02-27,26526.0,26775.31,25752.82,25766.64,25766.64,664980000,0.014060960213086782,0.01396302191528364,23038.2835,0.06688031812486145,1022.4900000000016,3,2,1,57.2545166254532,1063.6439637543626,655.2942730465273,408.3496907078353,28522.865638777796,17553.701361222207,0.7487296598869058,47.61276714715134,-21244150000,29.101377143142283,1.0
2020-02-26,27159.46,27542.78,26890.97,26957.59,26957.59,472450000,0.046220617045916734,0.045184258361153855,23326.135499999997,0.06533493889623165,651.8099999999977,2,2,1,60.71233717719472,1148.967907082606,754.0289998537431,394.93890722886283,28995.87499544145,17656.396004558545,0.8202487965205228,48.61276309949801,-20771700000,29.615207435227806,-1.0
2020-02-25,28037.65,28149.2,26997.62,27081.36,27081.36,513270000,0.004591285793722699,0.004580777991708582,23644.958000000002,0.06478792496718902,1151.5800000000017,1,2,1,61.06483849487613,1212.5968893815625,845.7425777593071,366.8543116222554,29405.64653392145,17884.269466078556,0.7982631312008074,48.726570238961266,-20258430000,30.39584545859713,1.0
2020-02-24,28402.93,28402.93,27912.44,27960.8,27960.8,452580000,0.03247399687460306,0.03195786091083099,24113.4015,0.05863434454375004,490.4900000000016,0,2,1,63.566243474112945,1318.7846460046057,940.3509914083669,378.43365459623885,29674.55742068065,18552.24557931935,0.8459171577704212,46.12502239205571,-19805850000,31.244636593557964,1.0
2020-02-21,29146.53,29146.53,28892.7,28992.41,28992.41,311210000,0.03689486709965384,0.036230542333227894,24604.322999999997,0.058693270712825193,253.8299999999981,4,2,1,66.30120029162327,1469.2449721793018,1046.129787562554,423.1151846167479,30067.271593493708,19141.374406506286,0.9016225784392469,44.40641259256523,-19494640000,32.38045697155133,1.0
2020-02-20,29296.25,29368.45,28959.65,29219.98,29219.98,287780000,0.007849295729468464,0.007818650266818716,25060.9625,0.058470065148985104,408.7999999999993,3,2,1,66.89163036035679,1588.5371938582866,1154.6112688217006,433.925925036586,30463.71074544938,19658.21425455062,0.8848983249870147,43.1168455357561,-19206860000,33.53476173704109,1.0
