Date,Open,High,Low,Close,Adj Close**,Volume,Daily_Return,Log_Return,MA_20,Volatility_20,Headline,Sentiment,Sentiment_Score,Anomaly
2022-01-12,36336.16,36453.49,36168.15,36290.32,36290.32,310180000,0.004892890826231122,0.004880959539075144,35104.975,0.00957488979814838,News,Neutral,0,0
2022-01-11,36058.85,36271.47,35769.38,36252.02,36252.02,356850000,-0.0010553778528269442,-0.001055935156177977,35129.173,0.009047746761977981,News,Neutral,0,0
2022-01-10,36175.21,36175.21,35639.91,36068.87,36068.87,430680000,-0.005052132267387988,-0.005064937434751238,35159.4775,0.008892607780111321,News,Neutral,0,0
2022-01-07,36249.59,36382.84,36111.53,36231.66,36231.66,356110000,0.004513310231232692,0.0045031557885804475,35216.504,0.00850772277488053,News,Neutral,0,0
2022-01-06,36409.05,36464.19,36200.68,36236.47,36236.47,385890000,0.00013275682096813846,0.00013274800956122263,35273.840500000006,0.00850602434541212,News,Neutral,0,0
2022-01-05,36722.6,36952.65,36400.39,36407.11,36407.11,462040000,0.0047090679638497335,0.004698014989195469,35338.638,0.008529166705497693,News,Neutral,0,0
2022-01-04,36636.0,36934.84,36636.0,36799.65,36799.65,435080000,0.010781959897393723,0.010724249021423065,35397.154,0.008254338553720682,News,Neutral,0,0
2022-01-03,36321.59,36595.82,36246.45,36585.06,36585.06,347930000,-0.005831305460785696,-0.005848373909042849,35456.145000000004,0.008231749820719045,News,Neutral,0,0
2021-12-31,36385.85,36484.94,36303.97,36338.3,36338.3,213200000,-0.006744829720109702,-0.006767678884525517,35516.467000000004,0.008175797535874232,News,Neutral,0,0
2021-12-30,36522.48,36679.44,36372.13,36398.08,36398.08,205620000,0.0016450962207918973,0.0016437445322395002,35600.097499999996,0.0075557949499628525,News,Neutral,0,0
2021-12-29,36421.14,36571.55,36396.19,36488.63,36488.63,213480000,0.002487768585595518,0.0024846792120312936,35716.490000000005,0.006153999664782628,News,Neutral,0,0
2021-12-28,36302.99,36527.26,36302.99,36398.21,36398.21,239090000,-0.002478032197975044,-0.002481107601445245,35827.996,0.006254123881915551,News,Neutral,0,0
2021-12-27,35954.48,36306.61,35954.48,36302.38,36302.38,244350000,-0.002632821778873251,-0.0026362937495251313,35928.2285,0.0063849177413094985,News,Neutral,0,0
2021-12-23,35782.42,36060.99,35782.42,35950.56,35950.56,247420000,-0.009691375606778352,-0.009738642623548607,36007.5315,0.006975857530182409,News,Neutral,0,0
2021-12-22,35491.71,35764.67,35433.13,35753.89,35753.89,281930000,-0.005470568469587045,-0.005485586826955018,36081.957500000004,0.007099521054496767,News,Neutral,0,0
2021-12-21,35069.5,35508.96,35069.5,35492.7,35492.7,346080000,-0.0073052190964396635,-0.007332032876296028,36120.823,0.0069039868960517605,News,Neutral,0,0
2021-12-20,35222.12,35222.12,34665.5,34932.16,34932.16,386590000,-0.015793106751529007,-0.015919146664533493,36115.9985,0.007605203700145098,News,Neutral,0,0
2021-12-17,35800.11,35800.11,35284.26,35365.44,35365.44,750480000,0.012403470040215137,0.012327177221692763,36115.846999999994,0.007809939261387689,News,Neutral,0,0
2021-12-16,36036.28,36189.83,35778.21,35897.64,35897.64,473620000,0.015048589809712354,0.014936483081642532,36115.1385,0.007777765662074363,News,Neutral,0,0
2021-12-15,35549.35,35943.84,35389.3,35927.43,35927.43,424720000,0.0008298595673699172,0.0008295154242995916,36105.829000000005,0.007668894488921346,News,Neutral,0,0
2021-12-14,35605.73,35779.47,35441.74,35544.18,35544.18,440900000,-0.010667336906647673,-0.010724640829493235,36068.522,0.007907356031765596,News,Neutral,0,0
2021-12-13,35958.93,35958.93,35609.53,35650.95,35650.95,441110000,0.003003867299794072,0.002999364704961444,36038.4685,0.007958022834444413,News,Neutral,0,0
2021-12-10,35830.55,35982.69,35710.43,35970.99,35970.99,361200000,0.008977039882527738,0.008936985792969792,36033.5745,0.008179232739806428,News,Neutral,0,0
2021-12-09,35722.26,35864.24,35577.14,35754.69,35754.69,353020000,-0.006013178953373166,-0.006031330917857326,36009.726,0.008205112990286388,News,Neutral,0,0
2021-12-08,35716.85,35840.52,35602.65,35754.75,35754.75,387650000,1.678101530178111e-06,1.6781001221673135e-06,35985.64,0.0082045236427298,News,Neutral,0,0
2021-12-07,35423.99,35819.47,35423.99,35719.43,35719.43,474940000,-0.0009878407764003505,-0.0009883290126597164,35951.256,0.008107469650641807,News,Neutral,0,0
2021-12-06,34633.43,35356.75,34633.43,35227.03,35227.03,416720000,-0.013785214377721067,-0.013881112785456298,35872.625,0.008101986911336448,News,Neutral,0,0
2021-12-03,34692.78,34801.31,34264.57,34580.08,34580.08,439550000,-0.018365158799932835,-0.01853589192024601,35772.376000000004,0.008851766995476216,News,Neutral,0,0
2021-12-02,34076.25,34759.65,34076.25,34639.79,34639.79,466900000,0.0017267166530556821,0.0017252275917339428,35687.4505,0.008854588345178759,News,Neutral,0,0
2021-12-01,34678.94,35004.64,34006.98,34022.04,34022.04,496000000,-0.01783353767444895,-0.01799447142366531,35568.648499999996,0.009443324404763502,News,Neutral,0,0
2021-11-30,35056.99,35056.99,34424.44,34483.72,34483.72,678800000,0.013570026958994896,0.01347877871048838,35468.403000000006,0.01010448879426517,News,Neutral,0,0
2021-11-29,35017.71,35287.91,34895.89,35135.94,35135.94,416040000,0.018913852681787358,0.01873720962831125,35405.2895,0.011209182567552265,News,Neutral,0,0
2021-11-26,35366.69,35366.69,34749.8,34899.34,34899.34,324580000,-0.006733845743133848,-0.006756620380556497,35335.1375,0.011264451341285384,News,Neutral,0,0
2021-11-24,35752.31,35825.47,35591.03,35804.38,35804.38,280960000,0.02593286864450728,0.025602314436885237,35327.828499999996,0.012694773687065125,News,Neutral,0,0
2021-11-23,35619.92,35841.52,35542.87,35813.8,35813.8,392520000,0.00026309630274301554,0.0002630616989800387,35330.824,0.012632345786244841,News,Neutral,0,0
2021-11-22,35631.41,35929.66,35615.55,35619.25,35619.25,420810000,-0.005432263540869786,-0.005447071937548474,35337.1515,0.01258093391052327,News,Neutral,0,0
2021-11-19,35879.09,35879.09,35555.37,35601.98,35601.98,408840000,-0.0004848501863458088,-0.00048496776420404216,35370.6425,0.012005850432329466,News,Neutral,0,0
2021-11-18,35901.69,35952.63,35654.39,35870.95,35870.95,435080000,0.0075549168894537555,0.007526521432051935,35395.918000000005,0.011811232787475518,News,Neutral,0,0
2021-11-17,36159.7,36159.7,35909.48,35931.05,35931.05,358310000,0.0016754504689728833,0.001674048467606674,35397.5885,0.011329417629505557,News,Neutral,0,0
2021-11-16,36076.18,36316.61,36076.18,36142.22,36142.22,308290000,0.005877089592427609,0.005859886869776525,35408.327999999994,0.011402338060747055,News,Neutral,0,0
2021-11-15,36128.83,36236.07,36031.78,36087.45,36087.45,280660000,-0.0015154022082761731,-0.0015165515915346397,35435.491500000004,0.011116573904954637,News,Neutral,0,0
2021-11-12,35963.78,36147.63,35934.59,36100.31,36100.31,293180000,0.000356356572714267,0.00035629309279135277,35457.9595,0.01110492265566963,News,Neutral,0,0
2021-11-11,36038.78,36108.17,35915.27,35921.23,35921.23,270320000,-0.00496062222180349,-0.0049729669501610094,35455.4715,0.010993936066821097,News,Neutral,0,0
2021-11-10,36299.25,36346.61,36009.5,36079.94,36079.94,278390000,0.004418278550038401,0.004408546612443368,35471.734000000004,0.010941563162040072,News,Neutral,0,0
2021-11-09,36404.53,36416.98,36173.07,36319.98,36319.98,258020000,0.006653004411869778,0.00663097085028289,35499.995500000005,0.011026069536298215,News,Neutral,0,0
2021-11-08,36416.46,36565.73,36334.42,36432.22,36432.22,284400000,0.00309031007175653,0.0030855448783461445,35535.634999999995,0.011028154883237625,News,Neutral,0,0
2021-11-05,36268.75,36484.75,36190.2,36327.95,36327.95,344600000,-0.0028620270738375364,-0.0028661305046134,35590.681,0.010513461508653926,News,Neutral,0,0
2021-11-04,36107.46,36168.03,35986.48,36124.23,36124.23,307640000,-0.005607803358020358,-0.005623586119342629,35667.8885,0.009584885648606399,News,Neutral,0,0
2021-11-03,36059.09,36178.51,35891.73,36157.58,36157.58,262540000,0.0009232030689649839,0.0009227771791134333,35743.778,0.009588789773971717,News,Neutral,0,0
2021-11-02,35935.11,36088.81,35884.13,36052.63,36052.63,304510000,-0.002902572572611506,-0.0029067932054885003,35845.3075,0.008462926205733287,News,Neutral,0,0
2021-11-01,35833.65,36009.74,35797.97,35913.84,35913.84,292880000,-0.0038496498036343363,-0.0038570787775339534,35916.813500000004,0.008203360451466577,News,Neutral,0,0
2021-10-29,35712.28,35852.53,35633.2,35819.56,35819.56,399400000,-0.002625171800063719,-0.0026286236059326826,35950.9945,0.0072313096782730246,News,Neutral,0,0
2021-10-28,35545.41,35742.25,35545.41,35730.48,35730.48,337400000,-0.0024869093869381853,-0.00249000688261402,35992.5515,0.007052759151539452,News,Neutral,0,0
2021-10-27,35835.43,35835.43,35490.43,35490.69,35490.69,354180000,-0.006711076929277193,-0.006733697468307539,35976.867000000006,0.004247180432730599,News,Neutral,0,0
2021-10-26,35791.05,35892.92,35734.73,35756.88,35756.88,321910000,0.007500276833163788,0.007472289611034251,35974.021,0.004602868911599949,News,Neutral,0,0
2021-10-25,35692.62,35787.04,35629.37,35741.15,35741.15,267220000,-0.0004399153393694899,-0.00044001213051004205,35980.115999999995,0.004428812194046403,News,Neutral,0,0
2021-10-22,35607.72,35765.02,35533.95,35677.02,35677.02,346290000,-0.0017942903348102668,-0.0017959020018673514,35983.868,0.004448794125689344,News,Neutral,0,0
2021-10-21,35520.32,35612.36,35442.53,35603.08,35603.08,298390000,-0.00207248251115133,-0.0020746330748817295,35970.4745,0.004109268595380521,News,Neutral,0,0
2021-10-20,35475.16,35669.69,35465.71,35609.34,35609.34,265750000,0.00017582748458822017,0.00017581202874773302,35954.389,0.004083646463719044,News,Neutral,0,0
2021-10-19,35325.37,35462.68,35290.12,35457.31,35457.31,278510000,-0.004269385503915535,-0.004278525353844498,35920.1435,0.003882648012388821,News,Neutral,0,0
2021-10-18,35221.02,35327.57,35035.94,35258.61,35258.61,312640000,-0.005603922012132223,-0.005619682892500785,35878.7015,0.004019268214758562,News,Neutral,0,0
2021-10-15,35023.63,35320.97,35023.63,35294.76,35294.76,327870000,0.001025281484437368,0.0010247562423595304,35838.424,0.004035244569571512,News,Neutral,0,0
2021-10-14,34443.22,34923.83,34443.22,34912.56,34912.56,338540000,-0.010828802915787028,-0.010887861142324295,35787.9905,0.004514128003125119,News,Neutral,0,0
2021-10-13,34372.71,34449.83,34115.1,34377.81,34377.81,316220000,-0.01531683726429689,-0.015435351751684907,35702.884,0.005266544729383171,News,Neutral,0,0
2021-10-12,34507.15,34611.24,34318.94,34378.34,34378.34,319010000,1.5416921554933793e-05,1.5416802715420104e-05,35605.802,0.004859423250610497,News,Neutral,0,0
2021-10-11,34723.79,34951.35,34486.51,34496.06,34496.06,256820000,0.0034242491056868385,0.0034183997140971112,35508.994,0.004881007460117777,News,Neutral,0,0
2021-10-08,34757.57,34842.62,34661.95,34746.25,34746.25,238080000,0.007252712338742473,0.007226537901521695,35429.909,0.005365020159228562,News,Neutral,0,0
2021-10-07,34509.72,34975.19,34509.72,34754.94,34754.94,273290000,0.0002500989315394886,0.0002500676620152511,35361.4445,0.005329519975778595,News,Neutral,0,0
2021-10-06,34198.96,34432.68,33854.69,34416.99,34416.99,322170000,-0.009723797537846579,-0.009771382378626505,35274.415,0.005557781291112249,News,Neutral,0,0
2021-10-05,34035.25,34490.95,34035.25,34314.67,34314.67,311520000,-0.002972950278336328,-0.0029773782733320676,35187.517,0.005558105821750608,News,Neutral,0,0
2021-10-04,34312.96,34410.28,33821.58,34002.92,34002.92,396860000,-0.00908503564219032,-0.009126556247269699,35091.971000000005,0.005747427840652457,News,Neutral,0,0
2021-10-01,33930.7,34490.56,33785.54,34326.46,34326.46,427580000,0.009515065176755488,0.009470082063815803,35017.316,0.006365228888388697,News,Neutral,0,0
2021-09-30,34467.98,34557.37,33833.32,33843.92,33843.92,354830000,-0.014057377311846309,-0.014157118072565873,34922.988,0.00690450860689804,News,Neutral,0,0
2021-09-29,34360.08,34580.42,34305.96,34390.72,34390.72,290350000,0.016156520875832525,0.01602739327103637,34867.989499999996,0.00800808326760758,News,Neutral,0,0
2021-09-28,34747.7,34798.21,34254.65,34299.99,34299.99,379020000,-0.0026382117036224395,-0.002641697917048313,34795.145,0.007721291615865021,News,Neutral,0,0
2021-09-27,34739.27,35061.12,34739.27,34869.37,34869.37,289480000,0.01660000483965174,0.01646373079129043,34751.556,0.008776284361694994,News,Neutral,0,0
2021-09-24,34762.31,34857.06,34648.08,34798.0,34798.0,254310000,-0.0020467820324829855,-0.0020488795534280655,34707.604999999996,0.008777369714622557,News,Neutral,0,0
2021-09-23,34296.3,34879.78,34296.3,34764.82,34764.82,283890000,-0.0009535030748893947,-0.0009539579481179749,34665.691999999995,0.0087751488740781,News,Neutral,0,0
2021-09-22,34006.87,34440.42,34006.87,34258.32,34258.32,296590000,-0.014569326117609749,-0.014676501000357977,34598.140999999996,0.00926337146668231,News,Neutral,0,0
2021-09-21,34025.61,34313.88,33914.02,33919.84,33919.84,306970000,-0.009880227635214012,-0.009929360984603465,34521.2675,0.009422772633350153,News,Neutral,0,0
2021-09-20,34459.72,34459.72,33613.03,33970.47,33970.47,435780000,0.0014926367577206001,0.0014915238827497722,34456.8605,0.009420347033131302,News,Neutral,0,0
2021-09-17,34737.86,34779.86,34519.63,34584.88,34584.88,560630000,0.018086591089260695,0.017924974520030505,34421.366500000004,0.01041162624981666,News,Neutral,0,0
2021-09-16,34810.27,34943.55,34540.11,34751.32,34751.32,278270000,0.004812507662308008,0.0048009645666513895,34413.3045,0.01021726542165728,News,Neutral,0,0
2021-09-15,34580.95,34880.77,34522.03,34814.39,34814.39,317490000,0.001814895088877222,0.0018132501567375305,34435.1335,0.00957986982867253,News,Neutral,0,0
2021-09-14,34906.9,34990.36,34510.3,34577.57,34577.57,325140000,-0.006802359599004881,-0.006825601105080602,34445.094999999994,0.00972476904216278,News,Neutral,0,0
2021-09-13,34665.5,34939.1,34665.5,34869.63,34869.63,334190000,0.008446516050722996,0.00841104383846678,34463.773499999996,0.009872491816054502,News,Neutral,0,0
2021-09-10,34949.59,35104.25,34599.61,34607.72,34607.72,333230000,-0.007511120708765695,-0.007539471227913498,34456.847,0.00989960939543771,News,Neutral,0,0
2021-09-09,35013.08,35199.89,34847.3,34879.38,34879.38,261330000,0.0078496936521677,0.007819045090352717,34463.068999999996,0.010060450005891305,News,Neutral,0,0
2021-09-08,35087.45,35175.15,34925.61,35031.07,35031.07,261880000,0.00434898785471538,0.004339558336390346,34493.773,0.009817062188097548,News,Neutral,0,0
2021-09-07,35373.24,35373.24,35060.9,35100.0,35100.0,289830000,0.0019676818321563427,0.001965748481989951,34533.0395,0.009775747479259628,News,Neutral,0,0
2021-09-03,35401.73,35422.71,35269.4,35369.09,35369.09,221370000,0.007666381766381569,0.007637144396503363,34601.348,0.009565562543323433,News,Neutral,0,0
2021-09-02,35353.06,35475.4,35348.48,35443.82,35443.82,263370000,0.002112861823699852,0.0021106328702517447,34657.216,0.009401896958592927,News,Neutral,0,0
2021-09-01,35387.55,35407.37,35287.05,35312.53,35312.53,265520000,-0.0037041718415227187,-0.0037110492747543496,34730.646499999995,0.00875458064166025,News,Neutral,0,0
2021-08-31,35391.38,35449.79,35289.86,35360.73,35360.73,337240000,0.0013649545926051054,0.0013640238889011023,34779.147000000004,0.008111312024637168,News,Neutral,0,0
2021-08-30,35471.8,35510.71,35374.46,35399.84,35399.84,245390000,0.0011060292024511753,0.0011054180027811136,34834.139500000005,0.00805566515414642,News,Neutral,0,0
2021-08-27,35231.11,35479.18,35231.11,35455.8,35455.8,240990000,0.0015807981053024278,0.0015795499591824455,34863.460999999996,0.007243894854794088,News,Neutral,0,0
2021-08-26,35449.68,35498.45,35205.1,35213.12,35213.12,239740000,-0.006844578320049144,-0.006868109883461008,34884.217000000004,0.007422435082785245,News,Neutral,0,0
2021-08-25,35388.77,35501.14,35287.63,35405.5,35405.5,237230000,0.005463304586472262,0.005448434871904394,34916.251000000004,0.007489257889333336,News,Neutral,0,0
2021-08-24,35382.72,35445.47,35356.18,35366.26,35366.26,228710000,-0.0011083023823981186,-0.0011089170036496319,34971.648,0.0065706056421105125,News,Neutral,0,0
2021-08-23,35160.97,35428.91,35160.97,35335.71,35335.71,245760000,-0.0008638176612398851,-0.0008641909667098744,35042.4415,0.00602738093037066,News,Neutral,0,0
2021-08-20,34917.96,35177.26,34867.07,35120.08,35120.08,269320000,-0.006102325381320939,-0.006121020664119668,35099.922,0.006298433183682721,News,Neutral,0,0
2021-08-19,34874.67,34997.81,34690.25,34894.12,34894.12,333550000,-0.00643392611861926,-0.006454713030207427,35115.384,0.005234194222841712,News,Neutral,0,0
2021-08-18,35310.2,35356.8,34943.41,34960.69,34960.69,289800000,0.0019077712806627733,0.001905953796229062,35125.8525,0.005146579774127837,News,Neutral,0,0
2021-08-17,35500.01,35500.01,35120.31,35343.28,35343.28,309410000,0.01094343389675645,0.010883987826902522,35152.297,0.005665421301228988,News,Neutral,0,0
2021-08-16,35490.83,35631.19,35231.87,35625.4,35625.4,292590000,0.007982281214420572,0.007950591334382152,35204.688500000004,0.00558950181705877,News,Neutral,0,0
2021-08-13,35551.56,35610.57,35474.78,35515.38,35515.38,236790000,-0.0030882460267114276,-0.003093024499073744,35236.976,0.005428736313118128,News,Neutral,0,0
2021-08-12,35481.94,35510.77,35352.53,35499.85,35499.85,231600000,-0.000437275343808774,-0.00043737097655150196,35281.5825,0.005068170424237285,News,Neutral,0,0
2021-08-11,35300.89,35501.16,35300.89,35484.97,35484.97,232800000,-0.00041915670066206,-0.000419244571387175,35311.86200000001,0.004836486709270374,News,Neutral,0,0
2021-08-10,35135.17,35285.16,35091.91,35264.67,35264.67,255040000,-0.006208262258640906,-0.006227613652703826,35323.542,0.005010048843019277,News,Neutral,0,0
2021-08-09,35229.67,35229.67,35041.24,35101.85,35101.85,207850000,-0.004617085598702553,-0.004627777260654498,35323.6345,0.005113052687684309,News,Neutral,0,0
2021-08-06,35077.44,35246.79,35077.44,35208.51,35208.51,231570000,0.003038586285338374,0.0030339791125336465,35315.6055,0.0048463266828225856,News,Neutral,0,0
2021-08-05,34815.61,35067.54,34815.61,35064.25,35064.25,216580000,-0.004097304884529418,-0.004105721837269563,35296.62699999999,0.004888003359115469,News,Neutral,0,0
2021-08-04,35047.44,35047.44,34790.62,34792.67,34792.67,245300000,-0.007745210577725259,-0.007775360500402543,35270.634000000005,0.005104959905158581,News,Neutral,0,0
2021-08-03,34864.1,35120.94,34714.33,35116.4,35116.4,259820000,0.009304546043750195,0.00926152540764078,35258.417499999996,0.005564388260393923,News,Neutral,0,0
2021-08-02,34968.56,35192.11,34808.2,34838.16,34838.16,238620000,-0.00792336344272182,-0.007954920087216303,35230.3335,0.005802773515707841,News,Neutral,0,0
2021-07-30,35013.26,35106.3,34871.13,34935.47,34935.47,276410000,0.0027932014779195047,0.0027893077396498344,35204.317,0.005835014971029813,News,Neutral,0,0
2021-07-29,34985.99,35171.52,34985.99,35084.53,35084.53,222680000,0.0042667237624109955,0.004257647105810405,35197.8875,0.005749811989168852,News,Neutral,0,0
2021-07-28,35109.95,35116.37,34876.84,34930.93,34930.93,347170000,-0.0043779979381225465,-0.00438760943409388,35174.159,0.005663045836936275,News,Neutral,0,0
2021-07-27,35078.9,35078.9,34878.07,35058.52,35058.52,326610000,0.0036526367892293354,0.0036459821112970253,35158.772000000004,0.005742681452999436,News,Neutral,0,0
2021-07-26,35055.86,35150.37,34950.19,35144.31,35144.31,259790000,0.0024470513872234534,0.0024440622323948042,35149.202,0.005776871034453362,News,Neutral,0,0
2021-07-23,34855.11,35095.33,34855.11,35061.55,35061.55,314040000,-0.002354861996152313,-0.0023576390442293788,35146.2755,0.005636319205272695,News,Neutral,0,0
2021-07-22,34799.68,34879.28,34673.03,34823.35,34823.35,291610000,-0.006793766961244008,-0.006816949654209186,35142.737,0.005658240421471359,News,Neutral,0,0
2021-07-21,34556.96,34820.24,34556.96,34798.0,34798.0,317090000,-0.0007279598315497182,-0.0007282249229663025,35134.60249999999,0.0056400167172873175,News,Neutral,0,0
2021-07-20,33981.79,34621.79,33981.79,34511.99,34511.99,387020000,-0.008219150525892394,-0.008253113972054324,35093.038,0.005258890529980871,News,Neutral,0,0
2021-07-19,34528.48,34528.48,33741.76,33962.04,33962.04,440440000,-0.015935041705795516,-0.01606336958211603,35009.87,0.005761966517656701,News,Neutral,0,0
2021-07-16,35007.94,35090.01,34647.82,34687.85,34687.85,322980000,0.021371213272229683,0.02114605123548448,34968.4935,0.007827493905183423,News,Neutral,0,0
2021-07-15,34924.81,34990.41,34762.87,34987.02,34987.02,320450000,0.008624633697389639,0.008587654016200827,34942.852,0.00812739764133556,News,Neutral,0,0
2021-07-14,34920.83,35069.18,34826.87,34933.23,34933.23,344340000,-0.0015374273087560564,-0.001538610362849506,34915.265,0.008129239051346042,News,Neutral,0,0
2021-07-13,34959.96,35018.79,34876.89,34888.79,34888.79,322430000,-0.0012721411675932215,-0.0012729510260774382,34896.471000000005,0.008029180123044807,News,Neutral,0,0
2021-07-12,34836.75,35014.9,34730.15,34996.18,34996.18,294800000,0.0030780660492955025,0.0030733385026431703,34891.1875,0.00800610745289755,News,Neutral,0,0
2021-07-09,34457.51,34893.72,34457.51,34870.16,34870.16,301750000,-0.003600964448119637,-0.0036074635272574183,34874.270000000004,0.008005881437844104,News,Neutral,0,0
2021-07-08,34569.01,34569.01,34145.59,34421.93,34421.93,335690000,-0.012854257049580542,-0.012937587885950546,34842.154,0.008443234297141925,News,Neutral,0,0
2021-07-07,34604.17,34708.78,34435.59,34681.79,34681.79,302700000,0.007549257116030494,0.007520904081349885,34836.61,0.008482220537251957,News,Neutral,0,0
2021-07-06,34790.16,34814.2,34358.42,34577.37,34577.37,348430000,-0.0030108019222767624,-0.003015343504544957,34809.6585,0.008204073243207719,News,Neutral,0,0
2021-07-02,34642.42,34821.93,34613.49,34786.35,34786.35,301860000,0.006043837342168956,0.006025646614993956,34807.068,0.008154849996596917,News,Neutral,0,0
2021-07-01,34507.32,34640.28,34498.85,34633.53,34633.53,268280000,-0.004393102466915932,-0.004402780496342674,34791.971,0.008181586553928845,News,Neutral,0,0
2021-06-30,34290.74,34553.16,34245.48,34502.51,34502.51,295560000,-0.003783039153098078,-0.003790212943917965,34762.869999999995,0.008137696748324746,News,Neutral,0,0
2021-06-29,34338.89,34469.83,34266.83,34292.29,34292.29,282360000,-0.006092890053506328,-0.006111527450411818,34730.938,0.0081862193045398,News,Neutral,0,0
2021-06-28,34428.1,34449.65,34186.13,34283.27,34283.27,280280000,-0.0002630328858178599,-0.0002630674850346583,34692.1755,0.008118390586937932,News,Neutral,0,0
2021-06-25,34328.1,34501.02,34314.8,34433.84,34433.84,432550000,0.004391938108587734,0.004382321694595239,34656.652,0.008174395599446646,News,Neutral,0,0
2021-06-24,33933.91,34233.02,33933.91,34196.82,34196.82,275870000,-0.00688334498853449,-0.006907144483952239,34613.4155,0.008276303271344208,News,Neutral,0,0
2021-06-23,33948.54,34009.4,33869.83,33874.24,33874.24,255280000,-0.009433040849997187,-0.00947781376544975,34565.96000000001,0.008390188136737977,News,Neutral,0,0
2021-06-22,33872.56,34040.7,33751.06,33945.58,33945.58,284130000,0.002106025109345655,0.0021038105472023045,34523.339,0.008425058284545116,News,Neutral,0,0
2021-06-21,33312.07,33908.09,33312.07,33876.97,33876.97,317260000,-0.002021176247393619,-0.0020232215805556985,34491.588,0.008265991988608268,News,Neutral,0,0
2021-06-18,33622.7,33622.7,33271.93,33290.08,33290.08,563920000,-0.017324158565538705,-0.01747597778237198,34457.990000000005,0.008403701058207178,News,Neutral,0,0
2021-06-17,34014.38,34091.79,33626.61,33823.45,33823.45,354690000,0.01602189000446974,0.01589489420418384,34414.770000000004,0.007712042963056458,News,Neutral,0,0
2021-06-16,34308.48,34333.25,33917.11,34033.67,34033.67,347150000,0.006215214592242946,0.006195979803778566,34367.1025,0.007567418842707895,News,Neutral,0,0
2021-06-15,34397.1,34420.38,34199.16,34299.33,34299.33,272430000,0.007805799374560607,0.007775491737345831,34335.4075,0.007838966336155067,News,Neutral,0,0
2021-06-14,34472.52,34472.52,34211.54,34393.75,34393.75,295530000,0.0027528234516533967,0.002749041372516244,34310.6555,0.007880089345993473,News,Neutral,0,0
2021-06-11,34499.81,34618.09,34328.65,34479.6,34479.6,260840000,0.0024960930401598524,0.002492982974194878,34284.8265,0.007866526015795277,News,Neutral,0,0
2021-06-10,34502.51,34737.79,34447.25,34466.24,34466.24,309310000,-0.000387475492755196,-0.00038755058078107857,34264.6305,0.007837216014058079,News,Neutral,0,0
2021-06-09,34626.16,34654.67,34439.37,34447.14,34447.14,245100000,-0.0005541654674254826,-0.0005543190738596684,34265.890999999996,0.007284214508106905,News,Neutral,0,0
2021-06-08,34645.84,34665.38,34452.94,34599.82,34599.82,289440000,0.004432298298204129,0.004422504592521658,34261.7925,0.007147651477805929,News,Neutral,0,0
2021-06-07,34766.2,34820.91,34574.51,34630.24,34630.24,259120000,0.0008791953252935691,0.0008788090594690518,34264.436,0.007116964178288106,News,Neutral,0,0
2021-06-04,34618.69,34772.12,34618.69,34756.39,34756.39,270050000,0.003642770018342345,0.0036361512006561625,34262.938,0.0070311655479539424,News,Neutral,0,0
2021-06-03,34550.31,34667.41,34334.41,34577.04,34577.04,297380000,-0.005160202195912733,-0.00517356201867322,34260.1135,0.00705831865676869,News,Neutral,0,0
2021-06-02,34614.62,34706.65,34545.96,34600.38,34600.38,263810000,0.0006750144026208549,0.0006747866828692944,34265.007,0.007004676580827513,News,Neutral,0,0
2021-06-01,34584.19,34849.32,34542.87,34575.31,34575.31,287700000,-0.0007245585164094015,-0.0007248211357943226,34279.158,0.006853480834626214,News,Neutral,0,0
2021-05-28,34558.5,34631.11,34520.09,34529.45,34529.45,290850000,-0.0013263800093188394,-0.0013272604298843365,34291.467,0.006863285438062359,News,Neutral,0,0
2021-05-27,34432.47,34608.82,34389.24,34464.64,34464.64,520630000,-0.001876948517859356,-0.0018787121929591429,34293.007,0.00681339676304087,News,Neutral,0,0
2021-05-26,34336.34,34409.59,34271.44,34323.05,34323.05,258780000,-0.004108268648678637,-0.004116730768717151,34299.318499999994,0.006691577010244533,News,Neutral,0,0
2021-05-25,34428.66,34511.35,34266.03,34312.46,34312.46,285760000,-0.0003085390138698463,-0.00030858662182424554,34321.2295,0.006299398931134226,News,Neutral,0,0
2021-05-24,34253.87,34472.51,34253.87,34393.98,34393.98,251010000,0.0023758133342814958,0.0023729955519159423,34343.6495,0.0063029422847209774,News,Neutral,0,0
2021-05-21,34121.91,34415.48,34121.91,34207.84,34207.84,306360000,-0.005411993610509924,-0.0054266915018450984,34360.193,0.00642373681571229,News,Neutral,0,0
2021-05-20,33906.3,34233.4,33872.41,34084.15,34084.15,320150000,-0.00361583777286123,-0.003622390715281129,34399.896499999995,0.00499320859302676,News,Neutral,0,0
2021-05-19,33945.81,33945.81,33473.8,33896.04,33896.04,348480000,-0.005518987564601119,-0.00553427344413245,34403.526,0.003808468061000737,News,Neutral,0,0
2021-05-18,34351.18,34408.99,34044.1,34060.66,34060.66,289590000,0.004856614518982338,0.004844859211988368,34404.8755,0.0037046177438953705,News,Neutral,0,0
2021-05-17,34375.29,34383.84,34176.65,34327.79,34327.79,291910000,0.007842772277460108,0.007812177599577605,34406.2985,0.003708700665296488,News,Neutral,0,0
2021-05-14,34050.86,34454.05,34050.86,34382.13,34382.13,303230000,0.0015829740277482074,0.0015817224450031763,34405.7175,0.003672847771336609,News,Neutral,0,0
